ID;lat;lng;cat;time
26;39.89528984;116.3790153;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;1;0;2;1;0;0;0;0;0;0;1;1;0;0;0;0
27;39.89466254;116.379474;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28;39.89508288;116.3789644;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
29;39.89559395;116.383566;0;10;22;20;20;21;20;21;21;19;19;21;17;19;22;21;20;20;22;24;24;23;23;21;21;22;17;16;16;20;19;19;18;20;19;21;22;21;17;20;19;22;19;20;17;20;19;21;20;16;15;19;19;14;2
30;39.89443957;116.3843907;5;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
31;39.89396092;116.3820022;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
32;39.89522801;116.3879189;2;7;7;5;9;3;6;6;7;15;8;9;10;7;8;9;9;10;7;5;7;8;5;7;5;7;5;4;5;8;8;3;3;7;2;4;2;2;7;7;6;8;7;11;7;7;5;9;5;5;9;6;4;4;2
33;39.8975482;116.3871389;4;2;2;4;2;1;0;1;4;1;0;1;0;4;1;2;2;3;1;2;4;4;4;2;2;4;2;2;1;4;1;3;3;4;0;1;3;2;4;3;4;7;2;4;3;1;3;4;2;1;1;3;5;5;0
34;39.89749816;116.3872289;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
35;39.89833733;116.389548;2;1;7;8;7;5;9;8;10;7;5;8;9;9;6;3;5;3;6;9;7;5;7;9;3;6;5;6;8;5;6;10;6;7;7;5;3;7;9;4;8;9;9;5;12;9;9;9;3;7;6;7;9;4;0
36;39.89800752;116.3889682;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
37;39.89457858;116.3865206;2;6;9;9;8;10;9;6;7;12;4;6;7;6;7;8;7;3;9;5;3;11;7;8;8;4;8;11;9;7;9;8;9;10;7;5;7;8;8;10;10;12;12;5;6;8;8;9;8;9;8;9;9;7;0
38;39.89436794;116.3882089;1;0;0;0;3;0;0;0;2;0;0;0;3;1;4;2;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;2;2;2;2;2;1;0;1;0;0;0;0;0;1;1;0;0;0;2;0
39;39.89387834;116.3871894;3;0;0;6;1;0;2;0;2;2;1;0;1;3;1;2;0;2;2;4;1;1;0;1;0;0;0;1;1;2;1;0;0;3;2;1;0;0;1;2;1;2;3;0;1;0;2;0;3;0;0;0;1;1;0
40;39.89465796;116.3881089;4;0;2;4;2;3;4;4;0;1;1;2;4;1;0;1;2;0;3;0;2;1;2;4;4;0;3;3;0;3;3;2;3;4;4;3;0;3;4;2;2;1;2;3;3;1;2;4;3;2;0;0;3;0;0
41;39.89418816;116.3876392;4;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;2;2;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0
42;39.89473535;116.3870693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43;39.89302316;116.3787148;1;3;2;3;1;2;0;4;4;1;1;2;1;1;1;0;1;0;1;3;4;3;1;1;1;1;1;1;2;2;4;5;3;1;2;1;2;0;2;3;3;3;1;1;5;2;1;1;1;2;1;2;3;4;0
44;39.89263245;116.379734;4;1;0;2;2;0;2;2;0;1;2;2;0;0;1;0;0;0;0;0;0;0;0;4;0;0;1;3;7;4;5;3;3;6;4;3;1;2;2;0;0;1;0;1;3;4;1;2;3;2;2;1;1;0;0
45;39.89373303;116.3788446;1;0;0;0;0;0;1;0;1;0;1;1;0;1;0;2;2;2;1;0;1;1;1;0;0;2;0;0;0;1;0;0;1;0;1;0;1;0;0;0;2;0;2;1;1;1;1;1;1;2;2;1;0;0;0
46;39.89210311;116.3788348;2;3;8;9;7;9;9;11;10;9;6;8;7;12;6;5;9;8;7;9;7;11;6;7;8;10;12;9;10;7;10;10;9;7;9;13;12;10;13;7;15;6;6;11;8;11;7;5;10;11;8;8;7;7;0
47;39.89286419;116.3788712;1;6;20;22;19;22;15;21;22;27;13;24;26;19;15;17;16;12;8;13;16;13;19;10;17;10;15;17;13;11;12;17;20;17;18;18;16;14;16;16;10;21;18;10;9;20;19;15;17;15;15;18;10;14;1
48;39.89378266;116.3793642;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49;39.89289314;116.3787448;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
50;39.89290314;116.3787548;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
51;39.89391203;116.3802635;1;0;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;1;2;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0
52;39.89287281;116.3792044;4;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
53;39.89128982;116.3841912;6;14;20;26;23;22;21;22;17;17;17;17;17;15;18;20;20;16;19;18;19;18;18;18;20;16;15;15;15;16;20;21;21;20;24;18;20;21;20;13;19;19;20;17;21;17;12;15;17;21;20;23;21;15;2
54;39.89378749;116.3823077;6;10;19;18;19;22;19;18;15;13;11;6;5;3;5;5;2;5;7;9;6;6;9;10;9;5;9;10;7;4;6;8;5;8;5;3;5;9;14;14;14;16;6;7;8;7;5;4;6;5;7;9;8;9;1
55;39.89337887;116.38597;2;4;9;9;9;10;12;21;18;11;12;7;12;12;8;13;6;10;6;7;7;6;11;14;13;12;9;9;5;7;9;9;12;8;13;14;6;8;13;14;19;18;15;6;13;9;11;6;9;7;9;14;12;8;0
56;39.89379045;116.3828217;1;0;0;0;0;1;0;1;0;1;0;0;3;0;0;0;0;1;0;1;0;1;2;1;1;1;0;0;0;0;0;1;0;0;0;1;2;1;0;1;0;1;0;1;1;0;1;0;0;1;2;1;1;0;0
57;39.89112042;116.3830869;0;0;1;4;6;7;7;7;9;5;5;5;5;5;6;3;4;5;4;0;2;5;1;5;2;3;1;4;4;4;3;1;2;1;0;0;2;1;0;0;1;1;1;0;0;4;0;0;0;0;1;1;1;1;0
58;39.89382044;116.3828317;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0
59;39.89295929;116.3851005;2;0;2;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;2;0;2;1;2;2;1;0;0;0;1;0;0;4;0;1;2;0;1;3;1;4;3;0;1;1;0;0;1;1;1;0;2;0;0;0
60;39.89190134;116.3814728;4;2;1;0;2;1;3;1;2;5;3;0;1;3;0;1;1;0;1;2;1;0;2;1;1;4;1;2;2;3;1;3;0;0;2;2;1;3;0;2;1;3;3;2;0;5;1;1;3;1;1;0;1;0;1
61;39.89384074;116.382322;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62;39.89347881;116.3861099;2;0;1;1;2;3;2;1;0;0;1;0;0;0;3;3;1;1;1;4;1;0;2;1;1;2;1;1;0;0;2;2;2;1;0;1;3;0;0;0;4;1;1;0;2;0;0;0;0;0;1;0;0;1;0
63;39.89243978;116.3841611;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
64;39.89249118;116.3816826;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65;39.8930962;116.3833255;0;0;0;0;0;2;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
66;39.89257455;116.3827389;4;3;6;6;3;7;6;4;5;2;2;0;1;0;1;2;0;3;3;2;4;2;2;1;0;3;5;4;1;6;4;5;6;9;8;3;5;3;5;5;7;5;5;4;5;2;4;3;2;3;7;6;9;5;0
67;39.89347881;116.3861099;4;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;1;0;0;0;1;1;0
68;39.8917564;116.3824598;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
69;39.89286948;116.3847207;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
70;39.89204852;116.3828419;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71;39.89347064;116.3865007;0;1;3;0;2;2;0;2;1;2;1;0;0;1;1;1;1;3;1;1;0;0;2;1;1;0;1;2;1;2;1;1;2;5;2;4;5;1;4;0;4;3;3;3;2;1;2;0;0;1;0;2;4;0;0
72;39.8934755;116.387765;2;2;3;1;4;5;2;3;2;1;3;0;2;2;3;2;2;2;3;1;0;4;4;1;2;3;2;2;7;1;3;5;2;2;3;4;6;2;4;3;5;5;5;6;3;3;2;2;4;1;2;1;4;0;0
73;39.89374856;116.3866696;2;0;2;2;1;0;5;2;5;3;1;1;0;1;1;1;1;0;0;2;1;0;1;1;2;2;1;3;0;0;1;0;2;1;1;0;1;1;3;0;2;3;1;0;2;1;3;1;0;1;0;0;1;0;0
74;39.89357842;116.3870395;0;0;1;1;1;0;1;1;0;0;0;1;3;0;0;1;0;2;1;2;0;0;1;1;3;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;2;1;0;0;0;0
75;39.89336799;116.388219;2;1;2;5;1;3;2;0;1;1;0;0;0;1;3;2;1;1;0;0;0;0;0;1;1;0;0;0;2;4;2;2;3;4;2;2;4;4;1;5;2;2;3;3;6;0;1;2;1;2;2;0;4;1;0
76;39.89098902;116.3859003;4;1;3;4;4;3;2;6;3;4;3;3;1;3;1;3;0;3;6;5;4;4;7;3;3;6;3;0;4;6;2;4;4;6;4;7;4;2;6;5;4;6;4;6;5;7;3;5;2;2;2;5;5;2;0
77;39.89399812;116.3877591;2;0;0;0;0;0;0;4;2;1;3;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;1;2;0;0;0;1;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;3;0
78;39.89383842;116.3869995;2;0;4;0;0;2;0;1;3;2;0;2;1;2;1;2;1;1;2;1;1;1;0;0;1;1;0;2;0;1;1;0;2;0;3;1;3;0;0;2;1;2;1;2;1;4;1;0;1;1;1;2;0;1;0
79;39.89358752;116.3867726;4;1;4;8;8;7;9;5;3;2;1;1;2;4;5;1;1;0;5;1;1;1;3;0;1;3;2;4;4;5;3;2;1;3;2;0;1;0;1;1;2;3;1;4;2;1;2;5;0;5;4;5;8;4;0
80;39.89299109;116.3882914;2;0;5;1;1;0;3;0;3;4;2;2;1;2;0;0;2;0;5;5;4;2;1;2;1;1;4;0;5;1;2;3;4;2;1;3;2;2;4;1;3;0;3;6;1;2;2;3;1;1;5;2;2;3;0
81;39.89281798;116.3882991;6;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
82;39.89154837;116.3873896;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0
83;39.88903351;116.3784955;2;6;17;12;23;21;18;23;22;29;17;17;15;21;18;20;15;11;17;16;16;15;14;18;16;21;17;12;18;23;14;12;15;19;25;18;20;25;12;7;15;28;15;17;21;15;13;16;14;15;25;19;20;10;1
84;39.89067181;116.3808235;4;4;9;8;7;2;10;12;14;10;2;3;3;5;7;8;10;2;8;1;5;3;3;3;7;4;8;4;4;9;10;6;15;9;8;9;2;5;8;3;8;5;2;6;5;5;0;2;3;1;3;5;5;4;1
85;39.89034281;116.3793746;2;1;3;3;1;1;0;4;1;1;0;2;1;2;4;1;1;2;2;4;0;3;2;0;2;1;1;2;1;1;0;1;1;2;2;1;1;1;2;2;0;6;2;0;4;1;3;1;0;0;3;3;2;1;0
86;39.8901629;116.3787063;2;0;0;2;2;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
87;39.8894267;116.3786988;4;0;0;0;0;0;1;0;3;0;0;2;0;0;1;2;1;1;1;0;3;3;0;0;3;2;2;1;1;1;0;1;1;0;3;0;1;1;2;1;0;0;1;0;1;0;2;0;0;2;0;1;0;1;0
88;39.8897949;116.3807546;2;1;5;6;2;1;3;5;1;1;2;4;7;7;4;7;6;4;3;3;4;0;0;3;3;2;3;1;1;3;3;3;2;1;5;2;3;4;2;2;2;5;0;6;3;1;4;2;4;4;2;2;6;2;0
89;39.88982228;116.3801741;4;0;1;2;4;1;1;2;2;3;2;2;0;5;0;0;0;0;2;1;3;3;5;1;1;2;3;0;0;1;1;3;0;2;2;1;1;4;5;2;5;3;2;2;4;3;0;2;1;2;2;0;2;0;0
90;39.88866203;116.3806339;5;0;1;0;0;1;1;0;0;0;1;1;1;4;4;5;5;6;3;4;5;4;3;1;4;7;5;3;3;3;5;2;6;2;2;0;2;3;4;0;0;0;0;0;0;0;3;0;1;0;0;0;1;0;0
91;39.89075187;116.3807335;4;0;0;5;0;1;3;6;1;2;1;0;0;6;2;1;4;2;2;1;1;2;7;1;1;2;5;2;5;4;2;1;3;7;4;2;3;3;1;2;1;3;1;2;2;2;2;1;1;2;0;1;2;2;0
92;39.88829244;116.3800444;2;2;0;2;1;3;0;2;3;1;2;4;1;0;0;2;1;0;1;1;2;1;4;1;0;1;1;1;1;0;1;0;1;2;0;1;0;2;1;0;1;2;1;3;1;2;5;1;1;1;1;1;0;2;1
93;39.88826164;116.3812634;2;18;36;36;37;32;37;40;30;27;31;36;35;26;23;24;24;32;30;30;26;31;33;31;32;26;32;28;28;29;38;32;36;34;44;30;33;34;33;33;31;37;38;36;37;37;39;35;34;32;34;37;39;27;1
94;39.88848154;116.3814133;3;5;13;9;12;14;10;11;13;10;12;13;11;10;10;10;10;10;8;11;5;12;10;10;11;9;8;16;12;11;10;8;9;15;16;10;7;8;10;6;18;11;11;10;10;13;8;13;13;6;9;9;9;8;0
95;39.89004159;116.3836515;6;4;1;0;2;5;5;5;5;4;3;1;1;3;3;5;4;6;5;3;0;0;4;1;6;3;4;2;5;1;5;4;5;7;7;5;4;9;3;6;2;8;5;6;4;4;7;1;3;2;5;4;6;0;1
96;39.88968063;116.3828322;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
97;39.89022026;116.3854466;0;0;0;0;2;1;0;2;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;2;0;2;0;0;1;2;0;0;1;0;0;0;0;1;0;0;1;0;1;0
98;39.88869935;116.3816941;2;1;4;3;3;1;0;1;2;1;4;2;4;1;1;0;3;5;2;3;3;4;1;4;2;3;4;4;2;2;5;3;3;5;7;2;2;0;3;4;4;1;4;2;2;0;4;1;3;3;2;5;1;3;1
99;39.89089959;116.384691;4;0;0;0;1;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
100;39.88926807;116.3885395;2;12;36;35;38;47;44;44;44;45;39;30;37;31;32;40;33;40;33;37;31;37;33;25;30;34;36;28;33;28;29;33;35;34;36;35;40;43;39;34;35;37;32;36;32;36;28;36;34;28;38;32;28;24;2
101;39.88886908;116.3859706;4;2;5;1;6;7;9;7;10;4;4;6;2;4;4;5;3;3;4;3;2;7;2;6;1;2;3;5;2;1;4;5;4;0;1;3;2;5;5;3;2;3;2;4;3;6;5;2;4;4;3;3;3;4;1
102;39.88913857;116.38716;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0
103;39.88979796;116.3887893;6;1;2;0;1;0;0;0;0;0;0;0;2;0;0;3;0;1;1;1;0;0;0;1;0;0;2;3;4;1;1;3;2;4;4;2;1;1;2;0;1;1;3;0;0;1;3;0;0;1;2;1;0;0;0
104;39.88894891;116.3863704;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;1;0;0;0;0;0;1;0;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0
105;39.88907869;116.3868801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;1;0;5;4;4;1;2;1;1;1;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
106;39.89839366;116.3841221;2;5;1;5;2;5;5;1;6;5;2;1;6;2;6;6;4;4;1;5;3;5;4;1;0;2;3;4;2;5;6;2;2;3;2;3;4;4;3;2;1;3;2;3;5;3;5;2;3;2;4;2;6;1;0
107;39.89806356;116.3840994;2;12;25;32;28;28;29;31;30;27;18;19;21;21;24;22;23;20;23;21;20;19;18;20;17;19;24;27;23;26;27;28;24;25;30;26;24;26;26;27;30;25;23;27;31;24;30;31;37;34;32;29;31;22;2
108;39.89829446;116.3885239;2;1;5;6;3;5;7;5;3;1;2;3;3;4;4;3;1;3;4;4;0;1;4;1;1;2;2;5;6;3;2;4;4;8;5;6;10;5;4;5;5;7;1;3;2;6;4;1;4;6;10;5;3;5;0
109;39.89502855;116.3809178;0;0;0;0;1;2;0;0;1;2;0;1;0;0;0;1;1;0;2;1;1;0;0;1;0;1;0;0;0;1;1;0;2;0;1;0;1;0;0;2;0;0;2;2;0;0;0;0;0;0;0;0;1;1;0
110;39.89447833;116.3871493;2;4;13;11;12;11;13;7;12;10;4;7;6;7;7;6;7;6;7;4;5;5;5;10;12;10;9;9;8;12;11;9;11;11;13;14;13;13;11;12;14;13;13;12;11;13;13;11;10;13;13;11;13;9;0
111;39.89504873;116.3866741;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0
